02/22/2021 08:59:09 - INFO - __main__ -   	Testing dev Minibatch:  430
02/22/2021 08:59:13 - INFO - __main__ -   	Testing dev Minibatch:  440
02/22/2021 08:59:17 - INFO - __main__ -   	Testing dev Minibatch:  450
02/22/2021 08:59:21 - INFO - __main__ -   	Testing dev Minibatch:  460
02/22/2021 08:59:25 - INFO - __main__ -   	Testing dev Minibatch:  470
02/22/2021 08:59:28 - INFO - __main__ -   	Testing dev Minibatch:  480
02/22/2021 08:59:32 - INFO - __main__ -   	Testing dev Minibatch:  490
02/22/2021 08:59:36 - INFO - __main__ -   	Testing dev Minibatch:  500
02/22/2021 08:59:39 - INFO - __main__ -   	Testing dev Minibatch:  510
02/22/2021 08:59:43 - INFO - __main__ -   	Testing dev Minibatch:  520
02/22/2021 08:59:47 - INFO - __main__ -   	Testing dev Minibatch:  530
02/22/2021 08:59:51 - INFO - __main__ -   	Testing dev Minibatch:  540
02/22/2021 08:59:55 - INFO - __main__ -   	Testing dev Minibatch:  550
02/22/2021 08:59:59 - INFO - __main__ -   	Testing dev Minibatch:  560
02/22/2021 09:00:02 - INFO - __main__ -   	Testing dev Minibatch:  570
02/22/2021 09:00:06 - INFO - __main__ -   	Testing dev Minibatch:  580
02/22/2021 09:00:10 - INFO - __main__ -   	Testing dev Minibatch:  590
02/22/2021 09:00:14 - INFO - __main__ -   	Testing dev Minibatch:  600
02/22/2021 09:00:17 - INFO - __main__ -   	Testing dev Minibatch:  610
02/22/2021 09:00:21 - INFO - __main__ -   	Testing dev Minibatch:  620
02/22/2021 09:00:25 - INFO - __main__ -   	Testing dev Minibatch:  630
02/22/2021 09:00:29 - INFO - __main__ -   	Testing dev Minibatch:  640
02/22/2021 09:00:33 - INFO - __main__ -   	Testing dev Minibatch:  650
02/22/2021 09:00:37 - INFO - __main__ -   	Testing dev Minibatch:  660
02/22/2021 09:00:40 - INFO - __main__ -   	Testing dev Minibatch:  670
02/22/2021 09:00:44 - INFO - __main__ -   	Testing dev Minibatch:  680
02/22/2021 09:00:48 - INFO - __main__ -   	Testing dev Minibatch:  690
02/22/2021 09:00:52 - INFO - __main__ -   	Testing dev Minibatch:  700
02/22/2021 09:00:55 - INFO - __main__ -   	Testing dev Minibatch:  710
02/22/2021 09:00:59 - INFO - __main__ -   	Testing dev Minibatch:  720
02/22/2021 09:01:03 - INFO - __main__ -   	Testing dev Minibatch:  730
02/22/2021 09:01:07 - INFO - __main__ -   	Testing dev Minibatch:  740
02/22/2021 09:01:11 - INFO - __main__ -   	Testing dev Minibatch:  750
02/22/2021 09:01:15 - INFO - __main__ -   	Testing dev Minibatch:  760
02/22/2021 09:01:18 - INFO - __main__ -   	Testing dev Minibatch:  770
02/22/2021 09:01:22 - INFO - __main__ -   	Testing dev Minibatch:  780
02/22/2021 09:01:23 - INFO - __main__ -   
Labels 	Prec. 	Recall	F1    	Supp  
Flipped	0.0000	0.0000	0.0000	50162
No flip	0.4984	1.0000	0.6652	49838
MacroF1	0.3326
F1w_avg	0.3315
Acc    	49.8

02/22/2021 09:01:24 - INFO - __main__ -   	Testing test Minibatch:    0
02/22/2021 09:01:27 - INFO - __main__ -   	Testing test Minibatch:   10
02/22/2021 09:01:31 - INFO - __main__ -   	Testing test Minibatch:   20
